method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
no_action_vjepa,0.0,none,none,nll,brightness,decision_kl,6,14.231872624193732,3.079729416606964,1.2572942694210634,14.800069838279514,-3.8391522492425865,-1.0451497243042318,0.34382594139776823,7.0,0.5625
no_action_vjepa,0.0,none,none,nll,brightness,action_mse,6,0.0543330501085996,0.005046284232761502,0.00206013691121963,0.06462228602904056,-15.922116892950967,-4.633895659521858,0.00566381084453242,0.0,0.03125
no_action_vjepa,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,clean,latent_mse,6,0.02481838454404765,0.00040851177587032536,0.00016677423413341712,0.027129893054663175,-8.520153418806848,-28.373730914892995,1.0184955044738983e-06,0.0,0.03125
no_action_vjepa,0.0,none,none,nll,clean,decision_kl,6,3.2941728237139114,0.13651328661020679,0.055731315884220284,1.647058173726034,100.00342891725045,32.720105581244496,5.010647974771605e-07,0.0,0.03125
no_action_vjepa,0.0,none,none,nll,clean,action_mse,6,0.007162302806576884,0.0003349411418542375,0.0001367391485680067,0.004408191715057003,62.477116911968686,31.450667335966337,6.10185367744051e-07,0.0,0.03125
no_action_vjepa,0.0,none,none,nll,clean,nll,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,desaturation,latent_mse,6,0.08519811454546128,0.0021799603353001664,0.0008899650801653227,0.12343264818891042,-30.976029603555286,-97.01387814972847,2.2061765172910014e-09,0.0,0.03125
no_action_vjepa,0.0,none,none,nll,desaturation,decision_kl,6,7.341253360610679,0.3011129777772312,0.12292885841403783,6.957377507300351,5.5175366423272045,1.0362732502719467,0.34756829034709846,6.0,0.4375
no_action_vjepa,0.0,none,none,nll,desaturation,action_mse,6,0.03142568305650625,0.0013429373736620134,0.0005482518869975471,0.03659972703136765,-14.136837606540096,-5.151485511244576,0.003610389878247505,0.0,0.03125
no_action_vjepa,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
no_action_vjepa,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
persistence,0.0,none,none,nll,blur,latent_mse,6,0.283264537658031,0.0068444378098245625,0.0027942300350471045,0.283264537658031,0.0,,,,
persistence,0.0,none,none,nll,blur,decision_kl,6,12.36022743667487,4.054684835253641,1.6553181523620493,12.36022743667487,0.0,,,,
persistence,0.0,none,none,nll,blur,action_mse,6,0.09892488003059317,0.010121767175213117,0.004132194145753999,0.09892488003059317,0.0,,,,
persistence,0.0,none,none,nll,blur,nll,6,,,,,,,,,
persistence,0.0,none,none,nll,blur,uncertainty,6,,,,,,,,,
persistence,0.0,none,none,nll,brightness,latent_mse,6,0.12534608502761713,0.0015195610023732646,0.0006203581814744394,0.12534608502761713,0.0,,,,
persistence,0.0,none,none,nll,brightness,decision_kl,6,14.800069838279514,2.7547852982708148,1.1246363886140431,14.800069838279514,0.0,,,,
persistence,0.0,none,none,nll,brightness,action_mse,6,0.06462228602904056,0.005109410223220246,0.0020859079889082506,0.06462228602904056,0.0,,,,
persistence,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
persistence,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
persistence,0.0,none,none,nll,clean,latent_mse,6,0.027129893054663175,0.0005420909470691298,0.0002213077024169087,0.027129893054663175,0.0,,,,
persistence,0.0,none,none,nll,clean,decision_kl,6,1.647058173726034,0.05012080368234478,0.02046173241999215,1.647058173726034,0.0,,,,
persistence,0.0,none,none,nll,clean,action_mse,6,0.004408191715057003,0.00021275422508299684,8.685654867909739e-05,0.004408191715057003,0.0,,,,
persistence,0.0,none,none,nll,clean,nll,6,,,,,,,,,
persistence,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
persistence,0.0,none,none,nll,desaturation,latent_mse,6,0.12343264818891042,0.0012265836962637073,0.0005007506971105047,0.12343264818891042,0.0,,,,
persistence,0.0,none,none,nll,desaturation,decision_kl,6,6.957377507300351,0.6976494861619976,0.284814210068628,6.957377507300351,0.0,,,,
persistence,0.0,none,none,nll,desaturation,action_mse,6,0.03659972703136765,0.0020912959713807744,0.000853768005170165,0.03659972703136765,0.0,,,,
persistence,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
persistence,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
random_policy_kl,0.01,random,none,nll,blur,latent_mse,6,0.21963895577515094,0.023775249486307354,0.009706204958136816,0.283264537658031,-22.461541571324954,-9.199374683317648,0.0002547083262279928,0.0,0.03125
random_policy_kl,0.01,random,none,nll,blur,decision_kl,6,11.954414402080785,3.7465021464128454,1.5295030964922376,12.36022743667487,-3.283216564364913,-0.7722455505864795,0.47486870371691237,7.0,0.5625
random_policy_kl,0.01,random,none,nll,blur,action_mse,6,0.0874151878820028,0.011084686411164325,0.004525304277685849,0.09892488003059317,-11.634779991677453,-7.745511060404612,0.0005734026196329934,0.0,0.03125
random_policy_kl,0.01,random,none,nll,blur,nll,6,,,,,,,,,
random_policy_kl,0.01,random,none,nll,blur,uncertainty,6,,,,,,,,,
