method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
random_policy_kl,0.01,random,none,nll,blur,decision_kl,30,613.5368100395159,520.2959885910137,94.99261651024959,480.4122985604141,27.71047116779021,2.720503105652861,0.010901428822071903,65.0,0.000283263623714447
random_policy_kl,0.01,random,none,nll,blur,action_mse,30,0.1457854127014162,0.066724172129543,0.012182111402069406,0.14694966873752538,-0.7922821780488075,-0.4083076853264691,0.68604703303226,202.0,0.5425279382616282
random_policy_kl,0.01,random,none,nll,blur,nll,30,,,,,,,,,
random_policy_kl,0.01,random,none,nll,blur,uncertainty,30,,,,,,,,,
random_policy_kl,0.01,random,none,nll,brightness,latent_mse,30,0.051209939895700995,0.0032147650637599575,0.0005869331141669541,0.06321109110006182,-18.985831434808258,-54.80418018433866,7.719911894401138e-31,0.0,1.7180929312456739e-06
random_policy_kl,0.01,random,none,nll,brightness,decision_kl,30,308.3566652513852,364.0311891593145,66.46269797932888,386.5413928333798,-20.226741309357372,-2.1889031241351056,0.036802982347041296,184.0,0.3284698575735092
random_policy_kl,0.01,random,none,nll,brightness,action_mse,30,0.07942697222433494,0.031427482962822086,0.005737847114782316,0.08491828894447277,-6.466588986182414,-1.9202191802050042,0.06471385044440492,149.0,0.08793856762349606
random_policy_kl,0.01,random,none,nll,brightness,nll,30,,,,,,,,,
random_policy_kl,0.01,random,none,nll,brightness,uncertainty,30,,,,,,,,,
random_policy_kl,0.01,random,none,nll,clean,latent_mse,30,0.0015061325782983353,0.0003692947989912308,6.74236972589444e-05,0.005173186331297646,-70.88578524252506,-9.017246377896655,6.533962906442585e-10,0.0,1.7180929312456739e-06
random_policy_kl,0.01,random,none,nll,clean,decision_kl,30,0.3495534927061452,0.1296404312214656,0.023668996181564574,0.913281673561569,-61.725554905424254,-6.234080803983625,8.397337208353845e-07,0.0,1.862645149230957e-09
random_policy_kl,0.01,random,none,nll,clean,action_mse,30,0.0007338373637253281,0.0007120420736059452,0.00013000050186891003,0.003122155863415249,-76.49581264265899,-6.746952684163041,2.0998878192999298e-07,0.0,1.862645149230957e-09
random_policy_kl,0.01,random,none,nll,clean,nll,30,,,,,,,,,
random_policy_kl,0.01,random,none,nll,clean,uncertainty,30,,,,,,,,,
random_policy_kl,0.01,random,none,nll,desaturation,latent_mse,30,0.19829555643915106,0.024944195204672844,0.004554166130803837,0.25314767015035683,-21.668030236512312,-32.1329982338992,3.1723096419856323e-24,0.0,1.7180929312456739e-06
random_policy_kl,0.01,random,none,nll,desaturation,decision_kl,30,3331.3893420793434,5914.841576904246,1079.8973852466277,4263.651750858989,-21.865350719411463,-3.109127168073018,0.004180629878001911,29.0,3.2391399145126343e-06
random_policy_kl,0.01,random,none,nll,desaturation,action_mse,30,0.3288770487601955,0.2988335004073261,0.05455928303710725,0.3626992272842118,-9.325131122353657,-4.501446076050077,0.00010112993565311776,37.0,1.0609626770019531e-05
random_policy_kl,0.01,random,none,nll,desaturation,nll,30,,,,,,,,,
random_policy_kl,0.01,random,none,nll,desaturation,uncertainty,30,,,,,,,,,
vjepa,0.0,none,none,nll,blur,latent_mse,30,0.2413243203515974,0.02374217937336223,0.004334709069041454,0.2879303010895259,-16.18654950922909,-46.82529035119965,7.043033255521378e-29,0.0,1.7180929312456739e-06
vjepa,0.0,none,none,nll,blur,decision_kl,30,613.6782337243941,520.4984269122534,95.02957652193174,480.4122985604141,27.739909149561697,2.7209692970624637,0.010889245102496026,64.0,0.0002562887966632843
vjepa,0.0,none,none,nll,blur,action_mse,30,0.14579249368304464,0.06672475719343642,0.012182218219633407,0.14694966873752538,-0.7874635338903878,-0.4057944538538203,0.6878722533198246,203.0,0.5561132747679949
vjepa,0.0,none,none,nll,blur,nll,30,,,,,,,,,
vjepa,0.0,none,none,nll,blur,uncertainty,30,,,,,,,,,
vjepa,0.0,none,none,nll,brightness,latent_mse,30,0.05121179415409665,0.003215019759532914,0.0005869796150403373,0.06321109110006182,-18.982897996445807,-54.86661281878554,7.471459299535951e-31,0.0,1.7180929312456739e-06
vjepa,0.0,none,none,nll,brightness,decision_kl,30,308.51637793566437,363.84911700166856,66.42945630338345,386.5413928333798,-20.18542291830268,-2.185205311432771,0.03709919225996084,184.0,0.3284698575735092
vjepa,0.0,none,none,nll,brightness,action_mse,30,0.07941397049997331,0.03140486994611804,0.0057337185616683,0.08491828894447277,-6.481899850924549,-1.925176454449192,0.06406545687392816,149.0,0.08793856762349606
vjepa,0.0,none,none,nll,brightness,nll,30,,,,,,,,,
vjepa,0.0,none,none,nll,brightness,uncertainty,30,,,,,,,,,
vjepa,0.0,none,none,nll,clean,latent_mse,30,0.0015061268659015692,0.00036922724325222703,6.741136332489729e-05,0.005173186331297646,-70.88589566570336,-9.016884305004451,6.539636904427766e-10,0.0,1.7180929312456739e-06
vjepa,0.0,none,none,nll,clean,decision_kl,30,0.3495686569876194,0.12967467578383868,0.023675248354659117,0.913281673561569,-61.72389448871896,-6.23395443072284,8.400230076017227e-07,0.0,1.862645149230957e-09
vjepa,0.0,none,none,nll,clean,action_mse,30,0.0007337387379107317,0.0007118929005136537,0.0001299732667130364,0.003122155863415249,-76.49897154371682,-6.746928739056702,2.1000224627541485e-07,0.0,1.862645149230957e-09
vjepa,0.0,none,none,nll,clean,nll,30,,,,,,,,,
vjepa,0.0,none,none,nll,clean,uncertainty,30,,,,,,,,,
vjepa,0.0,none,none,nll,desaturation,latent_mse,30,0.1982883651071307,0.024937379978983574,0.004552921846522336,0.25314767015035683,-21.670871002147685,-32.16638040694033,3.080658904324464e-24,0.0,1.7180929312456739e-06
vjepa,0.0,none,none,nll,desaturation,decision_kl,30,3335.1342397999033,5921.145769805259,1081.0483681328774,4263.651750858989,-21.777517614378777,-3.1140245463336895,0.004129164500023237,30.0,3.7904828786849976e-06
vjepa,0.0,none,none,nll,desaturation,action_mse,30,0.3289533922943601,0.2988959177801958,0.0545706788381409,0.3626992272842118,-9.304082405284083,-4.499502526691381,0.00010167456968228564,37.0,1.0609626770019531e-05
vjepa,0.0,none,none,nll,desaturation,nll,30,,,,,,,,,
vjepa,0.0,none,none,nll,desaturation,uncertainty,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,blur,latent_mse,30,0.24275914826653028,0.024007237745095156,0.004383101885459359,0.2879303010895259,-15.688224772477346,-42.33071735645326,1.2615836371154724e-27,0.0,1.7180929312456739e-06
weak_policy_kl,0.01,weak_bc,none,nll,blur,decision_kl,30,629.1333698078429,527.1341082950282,96.24108064785268,480.4122985604141,30.956965858925944,2.953884783819785,0.006167726430947322,65.0,0.000283263623714447
weak_policy_kl,0.01,weak_bc,none,nll,blur,action_mse,30,0.1472549467253157,0.06602275253402737,0.012054050290489386,0.14694966873752538,0.20774322964659941,0.10162208293470097,0.9197560428437712,228.0,0.935398668050766
weak_policy_kl,0.01,weak_bc,none,nll,blur,nll,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,blur,uncertainty,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,brightness,latent_mse,30,0.05140098977946988,0.00329485888682798,0.0006015561787040153,0.06321109110006182,-18.683590355839293,-54.92238813859351,7.256494160658039e-31,0.0,1.7180929312456739e-06
weak_policy_kl,0.01,weak_bc,none,nll,brightness,decision_kl,30,256.1659510917389,324.2850203627996,59.20607357124249,386.5413928333798,-33.72871422281022,-2.643044228713087,0.013112219267554466,103.0,0.006639536470174789
weak_policy_kl,0.01,weak_bc,none,nll,brightness,action_mse,30,0.07556173848165115,0.03047391621787521,0.0055637504426842566,0.08491828894447277,-11.018298389101759,-3.4876404304815103,0.0015747566399094098,80.0,0.0011314544826745987
weak_policy_kl,0.01,weak_bc,none,nll,brightness,nll,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,brightness,uncertainty,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,clean,latent_mse,30,0.001527496879385297,0.0003749791929431829,6.846152085668776e-05,0.005173186331297646,-70.4728037700096,-9.005466082078398,6.721180270920494e-10,0.0,1.7180929312456739e-06
weak_policy_kl,0.01,weak_bc,none,nll,clean,decision_kl,30,0.33779373114439865,0.12210446521511678,0.022293123323474787,0.913281673561569,-63.013192871035294,-6.332388662729979,6.426157243860468e-07,0.0,1.862645149230957e-09
weak_policy_kl,0.01,weak_bc,none,nll,clean,action_mse,30,0.0007298460877224959,0.0007121377267105004,0.00013001796565659677,0.003122155863415249,-76.62364982239757,-6.767202796475324,1.9890990605432668e-07,0.0,1.862645149230957e-09
weak_policy_kl,0.01,weak_bc,none,nll,clean,nll,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,clean,uncertainty,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,desaturation,latent_mse,30,0.19777907030126182,0.024607485118003897,0.004492691560867803,0.25314767015035683,-21.872055870081237,-31.653620797644145,4.848465678977609e-24,0.0,1.7180929312456739e-06
weak_policy_kl,0.01,weak_bc,none,nll,desaturation,decision_kl,30,3259.6795331644626,5778.254084082479,1054.9600349494422,4263.651750858989,-23.547237822419664,-3.16846805168624,0.003596295188157744,13.0,1.6391277313232422e-07
weak_policy_kl,0.01,weak_bc,none,nll,desaturation,action_mse,30,0.3224193772708086,0.29541955098069667,0.05393598400005833,0.3626992272842118,-11.105579219180362,-5.009007279891654,2.47390780681221e-05,19.0,5.718320608139038e-07
weak_policy_kl,0.01,weak_bc,none,nll,desaturation,nll,30,,,,,,,,,
weak_policy_kl,0.01,weak_bc,none,nll,desaturation,uncertainty,30,,,,,,,,,
